0.0,-0.26800537,-0.18981934,-0.446167,3.0,15.0,0.0,0.0,0.0,0.0
3.012173905E9,0.25878906,-0.03302002,0.24847412,3.0,15.0,0.0,0.0,0.0,0.0
3.011457863E9,0.6565094,-4.896118,8.471542,0.0,9.0,0.0,0.0,0.0,0.0
6.01299557E9,0.3474121,0.64434814,0.26055908,3.0,15.0,0.0,0.0,0.0,0.0
6.012252237E9,9.73056,-0.9958191,-0.70339966,0.0,9.0,0.0,0.0,0.0,0.0
6.172329268E9,0.34051514,0.64508057,0.32000732,3.0,15.0,0.0,0.0,0.0,0.0
6.27868932E9,0.32666016,0.64904785,0.3468628,3.0,15.0,0.0,0.0,0.0,0.0
6.397274528E9,0.2890625,0.6708374,0.33972168,3.0,15.0,0.0,0.0,0.0,0.0
6.519083174E9,0.2640381,0.68029785,0.32525635,3.0,15.0,0.0,0.0,0.0,0.0
6.637992184E9,0.23742676,0.70233154,0.29595947,3.0,15.0,0.0,0.0,0.0,0.0
6.738712809E9,0.22924805,0.7156372,0.21813965,3.0,15.0,0.0,0.0,0.0,0.0
6.839410778E9,0.20654297,0.7177124,0.081604004,3.0,15.0,0.0,0.0,0.0,0.0
6.955443382E9,0.19152832,0.68634033,-0.0546875,3.0,15.0,0.0,0.0,0.0,0.0
7.055804424E9,0.16491699,0.6555786,-0.12634277,3.0,15.0,0.0,0.0,0.0,0.0
7.159775309E9,0.14758301,0.64953613,-0.113220215,3.0,15.0,0.0,0.0,0.0,0.0
7.259291143E9,0.11834717,0.6907959,-0.060302734,3.0,15.0,0.0,0.0,0.0,0.0
7.359431559E9,0.023254395,0.7334595,-0.1026001,3.0,15.0,0.0,0.0,0.0,0.0
7.477464424E9,0.011291504,0.7654419,-0.05114746,3.0,15.0,0.0,0.0,0.0,0.0
7.579687757E9,-0.0052490234,0.7911377,-0.041748047,3.0,15.0,0.0,0.0,0.0,0.0
7.679461663E9,-0.02319336,0.8121338,-0.055786133,3.0,15.0,0.0,0.0,0.0,0.0
7.796772653E9,-0.027526855,0.79711914,-0.15863037,3.0,15.0,0.0,0.0,0.0,0.0
7.92066234E9,-0.03338623,0.74420166,-0.2802124,3.0,15.0,0.0,0.0,0.0,0.0
8.037285569E9,-0.0012207031,0.7005005,-0.3338623,3.0,15.0,0.0,0.0,0.0,0.0
8.158141351E9,0.014770508,0.6758423,-0.32647705,3.0,15.0,0.0,0.0,0.0,0.0
8.260354944E9,0.033813477,0.68585205,-0.29882813,3.0,15.0,0.0,0.0,0.0,0.0
8.37979359E9,-0.007446289,0.70477295,-0.30578613,3.0,15.0,0.0,0.0,0.0,0.0
8.479548642E9,-0.02709961,0.7373047,-0.26220703,3.0,15.0,0.0,0.0,0.0,0.0
8.602360205E9,-0.08026123,0.77545166,-0.23144531,3.0,15.0,0.0,0.0,0.0,0.0
8.71708333E9,-0.113586426,0.79571533,-0.21655273,3.0,15.0,0.0,0.0,0.0,0.0
8.816440621E9,-0.1484375,0.7727661,-0.309021,3.0,15.0,0.0,0.0,0.0,0.0
8.921739788E9,-0.11016846,0.743103,-0.35809326,3.0,15.0,0.0,0.0,0.0,0.0
9.019489006E9,8.5373535,-4.8251953,-0.03692627,0.0,9.0,0.0,0.0,0.0,0.0
9.021152079E9,-0.06726074,0.70526123,-0.4039917,3.0,15.0,0.0,0.0,0.0,0.0
9.117202079E9,5.8087463,2.146881,-0.20204163,0.0,10.0,0.0,0.0,0.0,0.0
9.136442444E9,3.6621094E-4,0.6682129,-0.3867798,3.0,15.0,0.0,0.0,0.0,0.0
9.239681871E9,0.05419922,0.67578125,-0.35565186,3.0,15.0,0.0,0.0,0.0,0.0
9.341498121E9,0.022460938,0.6836548,-0.36364746,3.0,15.0,0.0,0.0,0.0,0.0
9.442379006E9,-0.0018310547,0.71221924,-0.3223877,3.0,15.0,0.0,0.0,0.0,0.0
9.559903746E9,-0.074279785,0.7515259,-0.2833252,3.0,15.0,0.0,0.0,0.0,0.0
9.678337183E9,-0.118652344,0.7825928,-0.23999023,3.0,15.0,0.0,0.0,0.0,0.0
9.799723537E9,-0.15252686,0.765625,-0.32922363,3.0,15.0,0.0,0.0,0.0,0.0
9.899705777E9,-0.119140625,0.7304077,-0.40118408,3.0,15.0,0.0,0.0,0.0,0.0
1.0000297131E10,-0.08013916,0.6828003,-0.45892334,3.0,15.0,0.0,0.0,0.0,0.0
1.0119613433E10,-0.014587402,0.64263916,-0.45013428,3.0,15.0,0.0,0.0,0.0,0.0
1.0222441454E10,0.045043945,0.66381836,-0.4024048,3.0,15.0,0.0,0.0,0.0,0.0
1.0322781662E10,0.0037841797,0.67559814,-0.4169922,3.0,15.0,0.0,0.0,0.0,0.0
1.0443342391E10,-0.043273926,0.7279053,-0.35333252,3.0,15.0,0.0,0.0,0.0,0.0
1.0562062339E10,-0.11419678,0.7764282,-0.2796631,3.0,15.0,0.0,0.0,0.0,0.0
1.06797326E10,-0.14056396,0.7871704,-0.2886963,3.0,15.0,0.0,0.0,0.0,0.0
1.0781192131E10,-0.14257813,0.7526245,-0.37695313,3.0,15.0,0.0,0.0,0.0,0.0
1.088128635E10,-0.099975586,0.70684814,-0.4519043,3.0,15.0,0.0,0.0,0.0,0.0
1.0980927599E10,-0.049926758,0.66278076,-0.49035645,3.0,15.0,0.0,0.0,0.0,0.0
1.1098517756E10,0.024169922,0.65740967,-0.44665527,3.0,15.0,0.0,0.0,0.0,0.0
1.120130062E10,0.006591797,0.67596436,-0.4282837,3.0,15.0,0.0,0.0,0.0,0.0
