@relation Sig20

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,5753569601348929 ,-4.4196963 ,-0.40701428 ,-8.748413 ,3 ,Acc ,1
3dd9e578dace13af ,5753569736096585 ,-9.385271 ,-1.2497733 ,8.614338 ,3 ,Acc ,1
3dd9e578dace13af ,5753569837697731 ,-7.3645644 ,1.6998832 ,5.9519854 ,3 ,Acc ,1
3dd9e578dace13af ,5753569959331637 ,-7.431602 ,3.1316159 ,5.439626 ,3 ,Acc ,1
3dd9e578dace13af ,5753570059719346 ,-9.509769 ,5.1235914 ,7.7428484 ,3 ,Acc ,1
3dd9e578dace13af ,5753570160862106 ,-8.279149 ,-3.4763808 ,3.0071173 ,3 ,Acc ,1
3dd9e578dace13af ,5753570283139241 ,-1.4652514 ,-8.5473 ,-6.622362 ,3 ,Acc ,1
3dd9e578dace13af ,5753570403210804 ,0.2633622 ,-7.1107793 ,-7.038953 ,3 ,Acc ,1
3dd9e578dace13af ,5753570502807158 ,-0.6464345 ,-7.517793 ,-6.6271505 ,3 ,Acc ,1
3dd9e578dace13af ,5753570603510491 ,-0.58897364 ,-6.9048777 ,-6.6654577 ,3 ,Acc ,1
3dd9e578dace13af ,5753570720093616 ,0.095768064 ,-7.536947 ,-4.074931 ,3 ,Acc ,1
3dd9e578dace13af ,5753570823743043 ,-0.46926352 ,-8.001422 ,-2.9352913 ,3 ,Acc ,1
3dd9e578dace13af ,5753570938376116 ,-1.6903064 ,-8.652645 ,-1.6232687 ,3 ,Acc ,1
3dd9e578dace13af ,5753571040639345 ,-1.5849615 ,-9.902418 ,-0.80924016 ,3 ,Acc ,1
3dd9e578dace13af ,5753571143493668 ,-1.733402 ,-10.673351 ,-0.78050977 ,3 ,Acc ,1
3dd9e578dace13af ,5753571244022366 ,-2.1452048 ,-9.179369 ,0.1340753 ,3 ,Acc ,1
3dd9e578dace13af ,5753571361446064 ,-3.5482068 ,-8.671799 ,2.360683 ,3 ,Acc ,1
3dd9e578dace13af ,5753571463848824 ,-4.1802764 ,-7.1490865 ,4.711789 ,3 ,Acc ,1
3dd9e578dace13af ,5753571564423772 ,-4.271256 ,-5.770026 ,7.3645644 ,3 ,Acc ,1
3dd9e578dace13af ,5753571664004710 ,-4.003105 ,-5.78918 ,7.575254 ,3 ,Acc ,1
3dd9e578dace13af ,5753571783592783 ,-4.1802764 ,-5.9807158 ,6.2632318 ,3 ,Acc ,1
3dd9e578dace13af ,5753571884777522 ,-4.8937483 ,-5.5976434 ,5.6790466 ,3 ,Acc ,1
3dd9e578dace13af ,5753571984337210 ,-4.7548847 ,-5.3103395 ,6.0381765 ,3 ,Acc ,1
3dd9e578dace13af ,5753572102200074 ,-5.923255 ,-5.60722 ,5.961562 ,3 ,Acc ,1
3dd9e578dace13af ,5753572201371168 ,-4.8362875 ,-4.3957543 ,5.4683566 ,3 ,Acc ,1
3dd9e578dace13af ,5753572304635647 ,-3.9839516 ,-3.6343982 ,6.229713 ,3 ,Acc ,1
3dd9e578dace13af ,5753572421273928 ,-5.722142 ,-4.4005427 ,6.6510925 ,3 ,Acc ,1
3dd9e578dace13af ,5753572539394084 ,-4.999093 ,-4.912902 ,6.7372837 ,3 ,Acc ,1
3dd9e578dace13af ,5753572639274501 ,0.15484619 ,-0.40283203 ,0.40344238 ,3 ,Acc ,15
3dd9e578dace13af ,5753572639976011 ,-4.6591167 ,-6.1100025 ,6.2249246 ,3 ,Acc ,1
3dd9e578dace13af ,5753572639976011 ,0.012744141 ,-0.053100586 ,0.10195313 ,3 ,Acc ,4
3dd9e578dace13af ,5753572742656845 ,-5.209783 ,-5.889736 ,5.530606 ,3 ,Acc ,1
3dd9e578dace13af ,5753572862948355 ,-5.2720323 ,-4.7788267 ,6.83784 ,3 ,Acc ,1
3dd9e578dace13af ,5753572983059188 ,-5.401319 ,-5.2002063 ,6.4260373 ,3 ,Acc ,1
3dd9e578dace13af ,5753573084761792 ,-5.1762643 ,-5.00867 ,6.3206925 ,3 ,Acc ,1
3dd9e578dace13af ,5753573204812001 ,-5.9998693 ,-4.855441 ,6.4978633 ,3 ,Acc ,1
3dd9e578dace13af ,5753573305877886 ,-5.827487 ,-4.486734 ,6.291962 ,3 ,Acc ,1
3dd9e578dace13af ,5753573406542522 ,-5.650316 ,-4.367024 ,6.517017 ,3 ,Acc ,1
3dd9e578dace13af ,5753573522755334 ,-6.033388 ,-4.367024 ,6.9000893 ,3 ,Acc ,1
3dd9e578dace13af ,5753573625204553 ,-6.129156 ,-4.3478703 ,6.172252 ,3 ,Acc ,1
3dd9e578dace13af ,5753573726828198 ,-5.851429 ,-5.626374 ,5.722142 ,3 ,Acc ,1
3dd9e578dace13af ,5753573847339032 ,-2.9113493 ,-6.4547677 ,6.670246 ,3 ,Acc ,1
3dd9e578dace13af ,5753573945863355 ,-2.1978772 ,-6.703765 ,4.793192 ,3 ,Acc ,1
3dd9e578dace13af ,5753574047195230 ,-3.787627 ,-7.2448545 ,3.2752678 ,3 ,Acc ,1
3dd9e578dace13af ,5753574167342313 ,-5.7604494 ,-7.8865004 ,4.0940847 ,3 ,Acc ,1
3dd9e578dace13af ,5753574283563615 ,-5.5497594 ,-7.52737 ,3.6583402 ,3 ,Acc ,1
3dd9e578dace13af ,5753574385787417 ,-5.5018754 ,-9.461885 ,5.2959743 ,3 ,Acc ,1
3dd9e578dace13af ,5753574487806375 ,-5.5976434 ,-8.6813755 ,5.0757074 ,3 ,Acc ,1
3dd9e578dace13af ,5753574603862209 ,-2.2840683 ,-5.0038815 ,5.645528 ,3 ,Acc ,1
3dd9e578dace13af ,5753574704765021 ,-3.2848446 ,-8.485051 ,8.336611 ,3 ,Acc ,1
3dd9e578dace13af ,5753574808026583 ,-3.9217024 ,-6.0238113 ,6.679823 ,3 ,Acc ,1
3dd9e578dace13af ,5753574923394917 ,-2.3798366 ,-6.14831 ,6.813898 ,3 ,Acc ,1
3dd9e578dace13af ,5753575025707885 ,-3.3375173 ,-6.033388 ,6.531382 ,3 ,Acc ,1
3dd9e578dace13af ,5753575127696792 ,-5.2480903 ,-5.1571107 ,6.3446345 ,3 ,Acc ,1
3dd9e578dace13af ,5753575229249865 ,-3.6774938 ,-6.157887 ,6.5505357 ,3 ,Acc ,1
3dd9e578dace13af ,5753575344899031 ,-2.7389667 ,-6.2871737 ,7.1730285 ,3 ,Acc ,1
3dd9e578dace13af ,5753575448335646 ,-3.2752678 ,-6.2249246 ,6.83784 ,3 ,Acc ,1
3dd9e578dace13af ,5753575564286687 ,-3.7541082 ,-6.8091097 ,6.2823853 ,3 ,Acc ,1
3dd9e578dace13af ,5753575649031375 ,0.020178223 ,0.028674318 ,0.04460449 ,3 ,Acc ,4
3dd9e578dace13af ,5753575648351583 ,0.26141357 ,-0.30548096 ,0.31713867 ,3 ,Acc ,15
3dd9e578dace13af ,5753575683103094 ,-3.6870706 ,-6.1387334 ,6.579266 ,3 ,Acc ,1
3dd9e578dace13af ,5753575787986948 ,-3.323152 ,-6.114791 ,6.588843 ,3 ,Acc ,1
3dd9e578dace13af ,5753575888162573 ,-3.5577838 ,-7.053318 ,6.8522053 ,3 ,Acc ,1
3dd9e578dace13af ,5753575987431375 ,-3.2369606 ,-7.038953 ,6.588843 ,3 ,Acc ,1
3dd9e578dace13af ,5753576108436427 ,-3.1747115 ,-3.7780502 ,8.508993 ,3 ,Acc ,1
3dd9e578dace13af ,5753576208586895 ,-2.2697031 ,-8.135497 ,4.1180267 ,3 ,Acc ,1
3dd9e578dace13af ,5753576329688145 ,-4.4723687 ,-2.432509 ,6.727707 ,3 ,Acc ,1
3dd9e578dace13af ,5753576429253250 ,-4.4963107 ,-6.2009826 ,7.6231384 ,3 ,Acc ,1
3dd9e578dace13af ,5753576529828770 ,-1.7621324 ,-7.632715 ,5.793968 ,3 ,Acc ,1
3dd9e578dace13af ,5753576647267260 ,-3.1028855 ,-7.4268136 ,5.6982 ,3 ,Acc ,1
3dd9e578dace13af ,5753576764116791 ,-4.3766007 ,-5.81791 ,7.0820484 ,3 ,Acc ,1
