@relation Sig29

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,2971940991198 ,-0.2298584 ,-0.40679932 ,0.7838745 ,3 ,Acc ,15
3dd9e578dace13af ,2972146691614 ,-0.26229858 ,-8.093948 ,5.5307617 ,0 ,Acc ,9
3dd9e578dace13af ,2972266866666 ,-0.260849 ,-8.099091 ,5.5233154 ,0 ,Acc ,9
3dd9e578dace13af ,2972371868698 ,-0.25680542 ,-8.10202 ,5.5191956 ,0 ,Acc ,9
3dd9e578dace13af ,2972471779739 ,-0.25416565 ,-8.096237 ,5.5278015 ,0 ,Acc ,9
3dd9e578dace13af ,2972572812812 ,-0.24943542 ,-8.095963 ,5.528412 ,0 ,Acc ,9
3dd9e578dace13af ,2972692812968 ,-0.24711609 ,-8.09845 ,5.524872 ,0 ,Acc ,9
3dd9e578dace13af ,2972813002864 ,-0.2443695 ,-8.098907 ,5.524338 ,0 ,Acc ,9
3dd9e578dace13af ,2972912389218 ,-0.24629211 ,-8.100479 ,5.521942 ,0 ,Acc ,9
3dd9e578dace13af ,2973013013801 ,-0.24885559 ,-8.097061 ,5.52684 ,0 ,Acc ,9
3dd9e578dace13af ,2973112519010 ,-0.24661255 ,-8.101166 ,5.5209045 ,0 ,Acc ,9
3dd9e578dace13af ,2973213079635 ,-0.24440002 ,-8.098953 ,5.5242615 ,0 ,Acc ,9
3dd9e578dace13af ,2973334519843 ,-0.23995972 ,-8.095474 ,5.529541 ,0 ,Acc ,9
3dd9e578dace13af ,2973453763853 ,-0.23953247 ,-8.096207 ,5.528488 ,0 ,Acc ,9
3dd9e578dace13af ,2973573770312 ,-0.23782349 ,-8.098099 ,5.5257874 ,0 ,Acc ,9
3dd9e578dace13af ,2973693992812 ,-0.4834442 ,-8.092865 ,5.5174255 ,0 ,Acc ,9
3dd9e578dace13af ,2973814011666 ,-0.48257446 ,-8.093216 ,5.516983 ,0 ,Acc ,9
3dd9e578dace13af ,2973934393437 ,-0.47531128 ,-8.095047 ,5.514923 ,0 ,Acc ,9
3dd9e578dace13af ,2974034084114 ,-0.43721008 ,-8.184982 ,5.383789 ,0 ,Acc ,9
3dd9e578dace13af ,2974135449114 ,-0.36294556 ,-8.642868 ,4.619446 ,0 ,Acc ,9
3dd9e578dace13af ,2974254541509 ,-0.605896 ,-9.185806 ,3.3799438 ,0 ,Acc ,9
3dd9e578dace13af ,2974354397551 ,-0.15887451 ,-8.897095 ,4.1214905 ,0 ,Acc ,9
3dd9e578dace13af ,2974454831405 ,-0.082611084 ,-8.733383 ,4.459961 ,0 ,Acc ,9
3dd9e578dace13af ,2974554820103 ,0.025299072 ,-8.38649 ,5.082962 ,0 ,Acc ,9
3dd9e578dace13af ,2974654919947 ,0.00491333 ,-8.339676 ,5.1594543 ,0 ,Acc ,9
3dd9e578dace13af ,2974775023280 ,-0.07249451 ,-8.402664 ,5.05571 ,0 ,Acc ,9
3dd9e578dace13af ,2974895314634 ,-0.12887573 ,-8.33432 ,5.166504 ,0 ,Acc ,9
3dd9e578dace13af ,2974955933644 ,-0.277771 ,-0.39312744 ,0.7233887 ,3 ,Acc ,15
3dd9e578dace13af ,2975011968957 ,-0.14633179 ,-8.221771 ,5.3433228 ,0 ,Acc ,9
3dd9e578dace13af ,2975133872290 ,-0.14595032 ,-8.162842 ,5.432953 ,0 ,Acc ,9
3dd9e578dace13af ,2975254321665 ,-0.104263306 ,-8.125717 ,5.489258 ,0 ,Acc ,9
3dd9e578dace13af ,2975355480519 ,-0.079437256 ,-8.202118 ,5.3748627 ,0 ,Acc ,9
3dd9e578dace13af ,2975455862655 ,-0.088027954 ,-8.18396 ,5.4023285 ,0 ,Acc ,9
3dd9e578dace13af ,2975555390467 ,-0.13812256 ,-8.145172 ,5.45961 ,0 ,Acc ,9
