@relation Sig2

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,5322149027744221 ,-4.697424 ,-7.541735 ,4.098873 ,3 ,Acc ,1
3dd9e578dace13af ,5322149158769221 ,-2.719813 ,-5.2049947 ,8.025364 ,3 ,Acc ,1
3dd9e578dace13af ,5322149259319429 ,-3.289633 ,-4.247314 ,8.738836 ,3 ,Acc ,1
3dd9e578dace13af ,5322149381417658 ,-3.2704794 ,-3.2130187 ,8.532935 ,3 ,Acc ,1
3dd9e578dace13af ,5322149481302971 ,-3.193865 ,-2.8491 ,9.002198 ,3 ,Acc ,1
3dd9e578dace13af ,5322149579734221 ,-3.3087866 ,-1.1300632 ,9.3421755 ,3 ,Acc ,1
3dd9e578dace13af ,5322149705621721 ,-3.107674 ,-0.80445176 ,9.136273 ,3 ,Acc ,1
3dd9e578dace13af ,5322149805376669 ,-3.169923 ,-0.59376204 ,9.208099 ,3 ,Acc ,1
3dd9e578dace13af ,5322149921992398 ,-3.0933087 ,-0.019153614 ,9.23683 ,3 ,Acc ,1
3dd9e578dace13af ,5322150041595939 ,-2.96881 ,0.29688102 ,9.23683 ,3 ,Acc ,1
3dd9e578dace13af ,5322150146233387 ,-2.9161377 ,0.38307226 ,9.3421755 ,3 ,Acc ,1
3dd9e578dace13af ,5322150263342762 ,-2.8538885 ,0.320823 ,9.32781 ,3 ,Acc ,1
3dd9e578dace13af ,5322150386085054 ,-2.743755 ,0.37828386 ,9.255983 ,3 ,Acc ,1
3dd9e578dace13af ,5322150506631148 ,-2.705448 ,0.36870706 ,9.26556 ,3 ,Acc ,1
3dd9e578dace13af ,5322150626701616 ,-2.7964275 ,0.40701428 ,9.524135 ,3 ,Acc ,1
3dd9e578dace13af ,5322150725893075 ,-0.046728518 ,-0.04248047 ,0.07327881 ,3 ,Acc ,4
3dd9e578dace13af ,5322150825036824 ,-0.0637207 ,-0.02442627 ,0.087084964 ,3 ,Acc ,4
3dd9e578dace13af ,5322150926265522 ,0.010620117 ,-0.015930176 ,0.09133301 ,3 ,Acc ,4
3dd9e578dace13af ,5322151026324741 ,-0.04991455 ,-0.029736329 ,0.118945315 ,3 ,Acc ,4
3dd9e578dace13af ,5322151147294637 ,0.02442627 ,-0.011682129 ,0.10513916 ,3 ,Acc ,4
3dd9e578dace13af ,5322151266007814 ,-0.04248047 ,-0.009558106 ,0.0998291 ,3 ,Acc ,4
3dd9e578dace13af ,5322151366237710 ,-0.045666505 ,-0.010620117 ,0.07752686 ,3 ,Acc ,4
3dd9e578dace13af ,5322151442070522 ,-2.7389667 ,0.05746084 ,9.390059 ,3 ,Acc ,1
3dd9e578dace13af ,5322151547183595 ,-2.8299465 ,0.11971009 ,9.404425 ,3 ,Acc ,1
3dd9e578dace13af ,5322151667811043 ,-2.825158 ,-0.1436521 ,9.303867 ,3 ,Acc ,1
3dd9e578dace13af ,5322151787481147 ,-2.6623523 ,-0.22505496 ,9.399636 ,3 ,Acc ,1
3dd9e578dace13af ,5322151885897918 ,-2.743755 ,-0.20111294 ,9.44752 ,3 ,Acc ,1
3dd9e578dace13af ,5322151988040782 ,-2.767697 ,-0.272939 ,9.385271 ,3 ,Acc ,1
3dd9e578dace13af ,5322152046011564 ,-0.08099365 ,0.13726807 ,0.31433105 ,3 ,Acc ,15
3dd9e578dace13af ,5322152102468595 ,-2.8395233 ,-0.641646 ,9.428367 ,3 ,Acc ,1
3dd9e578dace13af ,5322152207390730 ,-2.7964275 ,-0.521936 ,9.174581 ,3 ,Acc ,1
3dd9e578dace13af ,5322152328592813 ,-2.9400797 ,-1.1731589 ,9.097966 ,3 ,Acc ,1
3dd9e578dace13af ,5322152428591355 ,-2.8778305 ,-1.8148049 ,9.179369 ,3 ,Acc ,1
3dd9e578dace13af ,5322152546681928 ,-3.0789435 ,-2.408567 ,9.323022 ,3 ,Acc ,1
3dd9e578dace13af ,5322152668964740 ,-2.9017725 ,-2.3511062 ,9.289502 ,3 ,Acc ,1
3dd9e578dace13af ,5322152784323230 ,-3.3997664 ,-2.1452048 ,9.165004 ,3 ,Acc ,1
3dd9e578dace13af ,5322152885937188 ,-3.8259344 ,-2.360683 ,8.604761 ,3 ,Acc ,1
3dd9e578dace13af ,5322152989310105 ,-4.2425256 ,-2.705448 ,8.700529 ,3 ,Acc ,1
3dd9e578dace13af ,5322153104685730 ,-4.1659107 ,-2.8682537 ,8.748413 ,3 ,Acc ,1
3dd9e578dace13af ,5322153206115574 ,-4.525041 ,-2.9400797 ,8.5473 ,3 ,Acc ,1
3dd9e578dace13af ,5322153307402969 ,-4.31914 ,-2.4372973 ,8.00621 ,3 ,Acc ,1
3dd9e578dace13af ,5322153409300521 ,-3.9983168 ,-2.791639 ,7.809886 ,3 ,Acc ,1
3dd9e578dace13af ,5322153511776771 ,-4.5394063 ,-3.3135753 ,8.307879 ,3 ,Acc ,1
3dd9e578dace13af ,5322153625599948 ,-4.501099 ,-3.2321723 ,7.833828 ,3 ,Acc ,1
