@relation Walk18

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,5752820525440004 ,-0.1807251 ,0.2720337 ,-0.044189453 ,3 ,Acc ,15
3dd9e578dace13af ,5752823529988544 ,-0.95336914 ,0.07281494 ,0.04534912 ,3 ,Acc ,15
3dd9e578dace13af ,5752823527871044 ,0.34735107 ,-1.1558685 ,-0.40203857 ,0 ,Acc ,10
3dd9e578dace13af ,5752823928275575 ,-0.9746094 ,0.050720215 ,0.075927734 ,3 ,Acc ,15
3dd9e578dace13af ,5752824035436669 ,-0.97229004 ,0.05517578 ,0.080444336 ,3 ,Acc ,15
3dd9e578dace13af ,5752824152806721 ,-0.9673462 ,0.05859375 ,0.07788086 ,3 ,Acc ,15
3dd9e578dace13af ,5752824276109117 ,-0.9524536 ,0.08441162 ,0.088378906 ,3 ,Acc ,15
3dd9e578dace13af ,5752824394997763 ,-0.9515381 ,0.082336426 ,0.08416748 ,3 ,Acc ,15
3dd9e578dace13af ,5752824513670888 ,-0.95410156 ,0.08129883 ,0.08581543 ,3 ,Acc ,15
3dd9e578dace13af ,5752824631509481 ,-0.9529419 ,0.083984375 ,0.08514404 ,3 ,Acc ,15
3dd9e578dace13af ,5752824733288179 ,-0.95269775 ,0.08294678 ,0.08288574 ,3 ,Acc ,15
3dd9e578dace13af ,5752824835728648 ,-0.9522705 ,0.08288574 ,0.08203125 ,3 ,Acc ,15
3dd9e578dace13af ,5752824953317763 ,-0.9515991 ,0.08251953 ,0.08154297 ,3 ,Acc ,15
3dd9e578dace13af ,5752825072039898 ,-0.95147705 ,0.08123779 ,0.080078125 ,3 ,Acc ,15
3dd9e578dace13af ,5752825173631825 ,-0.95080566 ,0.08154297 ,0.08105469 ,3 ,Acc ,15
3dd9e578dace13af ,5752825273948596 ,-0.94989014 ,0.08068848 ,0.080322266 ,3 ,Acc ,15
3dd9e578dace13af ,5752825375691512 ,-0.94989014 ,0.080078125 ,0.07952881 ,3 ,Acc ,15
3dd9e578dace13af ,5752825476168439 ,-0.9468384 ,0.084106445 ,0.08526611 ,3 ,Acc ,15
3dd9e578dace13af ,5752825593969481 ,-0.9481201 ,0.086120605 ,0.07824707 ,3 ,Acc ,15
3dd9e578dace13af ,5752825695934585 ,-0.94799805 ,0.08276367 ,0.080322266 ,3 ,Acc ,15
3dd9e578dace13af ,5752825796616929 ,-0.9454956 ,0.08483887 ,0.08166504 ,3 ,Acc ,15
