@relation Walk3

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,5323916616569655 ,5.1281433 ,-7.9834747 ,2.4772034 ,0 ,Acc ,9
3dd9e578dace13af ,5323917794921165 ,-5.5648193 ,-4.2835236 ,6.8450317 ,0 ,Acc ,9
3dd9e578dace13af ,5323917896984134 ,-5.586792 ,-4.261978 ,6.840576 ,0 ,Acc ,9
3dd9e578dace13af ,5323918012971009 ,-5.607437 ,-4.2450867 ,6.8341827 ,0 ,Acc ,9
3dd9e578dace13af ,5323918115078769 ,-5.617035 ,-4.2434235 ,6.8273315 ,0 ,Acc ,9
3dd9e578dace13af ,5323918218138925 ,-5.611923 ,-4.2380524 ,6.8348694 ,0 ,Acc ,9
3dd9e578dace13af ,5323918333393873 ,-5.5721436 ,-4.2243805 ,6.8757477 ,0 ,Acc ,9
3dd9e578dace13af ,5323918373427519 ,0.21777344 ,-0.3178711 ,0.048339844 ,3 ,Acc ,15
3dd9e578dace13af ,5323918478508352 ,0.22094727 ,-0.3145752 ,0.04156494 ,3 ,Acc ,15
3dd9e578dace13af ,5323918598500800 ,0.22094727 ,-0.31549072 ,0.034484863 ,3 ,Acc ,15
3dd9e578dace13af ,5323918715440227 ,0.22265625 ,-0.31463623 ,0.024597168 ,3 ,Acc ,15
3dd9e578dace13af ,5323918820546633 ,0.22393799 ,-0.31262207 ,0.018249512 ,3 ,Acc ,15
3dd9e578dace13af ,5323918937182779 ,0.22460938 ,-0.31079102 ,0.012634277 ,3 ,Acc ,15
3dd9e578dace13af ,5323919037144863 ,0.2243042 ,-0.31011963 ,0.010986328 ,3 ,Acc ,15
3dd9e578dace13af ,5323919157228717 ,0.22424316 ,-0.3112793 ,0.0099487305 ,3 ,Acc ,15
3dd9e578dace13af ,5323919260201425 ,0.22406006 ,-0.3137207 ,0.010070801 ,3 ,Acc ,15
3dd9e578dace13af ,5323919380265696 ,0.22332764 ,-0.31658936 ,0.011169434 ,3 ,Acc ,15
3dd9e578dace13af ,5323919479672154 ,0.22277832 ,-0.31799316 ,0.012023926 ,3 ,Acc ,15
3dd9e578dace13af ,5323919599319081 ,0.22198486 ,-0.3182373 ,0.014709473 ,3 ,Acc ,15
3dd9e578dace13af ,5323919640577206 ,-5.4922986 ,-4.2521024 ,6.8809357 ,3 ,Acc ,1
3dd9e578dace13af ,5323919714789237 ,0.21759033 ,-0.32019043 ,0.022644043 ,3 ,Acc ,15
3dd9e578dace13af ,5323919815696216 ,0.21228027 ,-0.32000732 ,0.031066895 ,3 ,Acc ,15
3dd9e578dace13af ,5323919917192310 ,0.21160889 ,-0.31396484 ,0.034179688 ,3 ,Acc ,15
3dd9e578dace13af ,5323920035998091 ,0.21032715 ,-0.3128662 ,0.017150879 ,3 ,Acc ,15
3dd9e578dace13af ,5323920135871789 ,0.2109375 ,-0.31329346 ,-0.0060424805 ,3 ,Acc ,15
3dd9e578dace13af ,5323920238212154 ,0.21051025 ,-0.32000732 ,-0.031066895 ,3 ,Acc ,15
3dd9e578dace13af ,5323920358795435 ,0.21105957 ,-0.32659912 ,-0.04510498 ,3 ,Acc ,15
3dd9e578dace13af ,5323920480859029 ,0.21447754 ,-0.3201294 ,-0.038513184 ,3 ,Acc ,15
3dd9e578dace13af ,5323920598529549 ,0.21038818 ,-0.31225586 ,-0.019897461 ,3 ,Acc ,15
3dd9e578dace13af ,5323920699134497 ,0.20751953 ,-0.30133057 ,-0.0015869141 ,3 ,Acc ,15
3dd9e578dace13af ,5323920801271008 ,0.20739746 ,-0.28863525 ,0.0072021484 ,3 ,Acc ,15
3dd9e578dace13af ,5323920919576528 ,0.22351074 ,-0.27526855 ,-0.020996094 ,3 ,Acc ,15
3dd9e578dace13af ,5323921020817570 ,0.23773193 ,-0.27734375 ,-0.07299805 ,3 ,Acc ,15
3dd9e578dace13af ,5323921141884653 ,0.24298096 ,-0.28430176 ,-0.1381836 ,3 ,Acc ,15
3dd9e578dace13af ,5323921260121268 ,0.2368164 ,-0.29083252 ,-0.18145752 ,3 ,Acc ,15
3dd9e578dace13af ,5323921339464601 ,-6.092209 ,-2.8455658 ,7.1384735 ,0 ,Acc ,9
3dd9e578dace13af ,5323921381112466 ,0.21368408 ,-0.29833984 ,-0.19458008 ,3 ,Acc ,15
3dd9e578dace13af ,5323921502823560 ,0.18243408 ,-0.29766846 ,-0.15966797 ,3 ,Acc ,15
3dd9e578dace13af ,5323921617671059 ,0.15722656 ,-0.2697754 ,-0.09649658 ,3 ,Acc ,15
3dd9e578dace13af ,5323921742860382 ,0.16577148 ,-0.23181152 ,-0.031066895 ,3 ,Acc ,15
3dd9e578dace13af ,5323921841913872 ,0.16674805 ,-0.23449707 ,0.018310547 ,3 ,Acc ,15
3dd9e578dace13af ,5323921962786893 ,0.09661865 ,-0.32592773 ,0.08306885 ,3 ,Acc ,15
3dd9e578dace13af ,5323922062679132 ,0.062316895 ,-0.4267578 ,0.11199951 ,3 ,Acc ,15
3dd9e578dace13af ,5323922162686893 ,0.06591797 ,-0.5307617 ,0.08703613 ,3 ,Acc ,15
3dd9e578dace13af ,5323922261407361 ,0.066711426 ,-0.6008301 ,0.02545166 ,3 ,Acc ,15
3dd9e578dace13af ,5323922383512153 ,0.037841797 ,-0.61602783 ,0.06585693 ,3 ,Acc ,15
3dd9e578dace13af ,5323922482921007 ,0.06616211 ,-0.59606934 ,0.11755371 ,3 ,Acc ,15
3dd9e578dace13af ,5323922583213247 ,0.08203125 ,-0.579834 ,0.15026855 ,3 ,Acc ,15
3dd9e578dace13af ,5323922643624132 ,-9.32781 ,-4.55856 ,3.2800562 ,3 ,Acc ,1
3dd9e578dace13af ,5323922698929236 ,0.061706543 ,-0.53204346 ,0.2062378 ,3 ,Acc ,15
3dd9e578dace13af ,5323922818986944 ,0.11779785 ,-0.47668457 ,0.2163086 ,3 ,Acc ,15
3dd9e578dace13af ,5323922920282413 ,0.1550293 ,-0.44836426 ,0.25653076 ,3 ,Acc ,15
3dd9e578dace13af ,5323923024362413 ,0.14483643 ,-0.46435547 ,0.25408936 ,3 ,Acc ,15
3dd9e578dace13af ,5323923144174444 ,0.12384033 ,-0.5454712 ,0.10449219 ,3 ,Acc ,15
3dd9e578dace13af ,5323923243628038 ,0.11468506 ,-0.5974121 ,-0.038391113 ,3 ,Acc ,15
3dd9e578dace13af ,5323923343608663 ,0.10437012 ,-0.6251221 ,-0.09259033 ,3 ,Acc ,15
3dd9e578dace13af ,5323923443626007 ,0.09082031 ,-0.64385986 ,-0.12310791 ,3 ,Acc ,15
3dd9e578dace13af ,5323923544691788 ,0.08392334 ,-0.65185547 ,-0.1609497 ,3 ,Acc ,15
3dd9e578dace13af ,5323923664876632 ,0.09301758 ,-0.63409424 ,-0.1260376 ,3 ,Acc ,15
3dd9e578dace13af ,5323923784476684 ,0.12445068 ,-0.5625 ,-0.025024414 ,3 ,Acc ,15
3dd9e578dace13af ,5323923884508871 ,0.19561768 ,-0.47930908 ,0.064941406 ,3 ,Acc ,15
3dd9e578dace13af ,5323923985176111 ,0.22766113 ,-0.4081421 ,0.15362549 ,3 ,Acc ,15
3dd9e578dace13af ,5323924100456423 ,0.23565674 ,-0.41156006 ,0.1616211 ,3 ,Acc ,15
3dd9e578dace13af ,5323924202983298 ,0.23352051 ,-0.4727173 ,0.09039307 ,3 ,Acc ,15
3dd9e578dace13af ,5323924304836996 ,0.21417236 ,-0.5348511 ,0.016235352 ,3 ,Acc ,15
3dd9e578dace13af ,5323924342860017 ,-8.785645 ,-3.2314758 ,2.9223785 ,0 ,Acc ,9
3dd9e578dace13af ,5323924423695746 ,0.23370361 ,-0.5776367 ,-0.061645508 ,3 ,Acc ,15
3dd9e578dace13af ,5323924544791423 ,0.25793457 ,-0.5773926 ,-0.0836792 ,3 ,Acc ,15
3dd9e578dace13af ,5323924644904027 ,0.2662964 ,-0.55804443 ,-0.026000977 ,3 ,Acc ,15
3dd9e578dace13af ,5323924764918923 ,0.28222656 ,-0.5231323 ,0.036315918 ,3 ,Acc ,15
3dd9e578dace13af ,5323924866311579 ,0.2788086 ,-0.47711182 ,0.08850098 ,3 ,Acc ,15
3dd9e578dace13af ,5323924966002256 ,0.2909546 ,-0.44488525 ,0.12683105 ,3 ,Acc ,15
3dd9e578dace13af ,5323925066010954 ,0.26605225 ,-0.4373169 ,0.1463623 ,3 ,Acc ,15
3dd9e578dace13af ,5323925184466631 ,0.23822021 ,-0.517334 ,0.06591797 ,3 ,Acc ,15
3dd9e578dace13af ,5323925285107516 ,0.19158936 ,-0.5934448 ,-0.04840088 ,3 ,Acc ,15
3dd9e578dace13af ,5323925386599131 ,0.17730713 ,-0.61920166 ,-0.12249756 ,3 ,Acc ,15
3dd9e578dace13af ,5323925501743610 ,0.20227051 ,-0.60528564 ,-0.12487793 ,3 ,Acc ,15
3dd9e578dace13af ,5323925602410693 ,0.22357178 ,-0.57318115 ,-0.08270264 ,3 ,Acc ,15
3dd9e578dace13af ,5323925645760485 ,-9.404425 ,-1.4221559 ,2.633622 ,3 ,Acc ,1
3dd9e578dace13af ,5323925702037204 ,0.24517822 ,-0.54089355 ,-0.02734375 ,3 ,Acc ,15
3dd9e578dace13af ,5323925806872204 ,0.25701904 ,-0.5128784 ,0.026000977 ,3 ,Acc ,15
3dd9e578dace13af ,5323925924937672 ,0.25201416 ,-0.4937744 ,0.021850586 ,3 ,Acc ,15
3dd9e578dace13af ,5323926028341474 ,0.2781372 ,-0.4864502 ,-0.02319336 ,3 ,Acc ,15
3dd9e578dace13af ,5323926144894391 ,0.31854248 ,-0.49389648 ,-0.079711914 ,3 ,Acc ,15
3dd9e578dace13af ,5323926263018193 ,0.3137207 ,-0.54730225 ,-0.22247314 ,3 ,Acc ,15
3dd9e578dace13af ,5323926387865745 ,0.34765625 ,-0.5405884 ,-0.42236328 ,3 ,Acc ,15
3dd9e578dace13af ,5323926507608037 ,0.409729 ,-0.46783447 ,-0.5170288 ,3 ,Acc ,15
3dd9e578dace13af ,5323926629128141 ,0.42822266 ,-0.42663574 ,-0.55358887 ,3 ,Acc ,15
3dd9e578dace13af ,5323926744203349 ,0.4119873 ,-0.44744873 ,-0.5890503 ,3 ,Acc ,15
3dd9e578dace13af ,5323926847755797 ,0.39312744 ,-0.46673584 ,-0.59259033 ,3 ,Acc ,15
3dd9e578dace13af ,5323926948399235 ,0.38562012 ,-0.4319458 ,-0.53167725 ,3 ,Acc ,15
3dd9e578dace13af ,5323927047811109 ,0.40344238 ,-0.33868408 ,-0.45477295 ,3 ,Acc ,15
3dd9e578dace13af ,5323927163327568 ,0.42407227 ,-0.22723389 ,-0.364563 ,3 ,Acc ,15
3dd9e578dace13af ,5323927264135589 ,0.42956543 ,-0.19854736 ,-0.33666992 ,3 ,Acc ,15
3dd9e578dace13af ,5323927347276161 ,-6.775589 ,-5.1001587 ,4.924423 ,0 ,Acc ,9
3dd9e578dace13af ,5323927387109859 ,0.45819092 ,-0.25952148 ,-0.40789795 ,3 ,Acc ,15
3dd9e578dace13af ,5323927486979234 ,0.505188 ,-0.3269043 ,-0.5037842 ,3 ,Acc ,15
3dd9e578dace13af ,5323927608352672 ,0.50579834 ,-0.39941406 ,-0.54956055 ,3 ,Acc ,15
3dd9e578dace13af ,5323927709189651 ,0.50994873 ,-0.42736816 ,-0.5975342 ,3 ,Acc ,15
3dd9e578dace13af ,5323927830268453 ,0.47753906 ,-0.48950195 ,-0.62890625 ,3 ,Acc ,15
3dd9e578dace13af ,5323927947253297 ,0.43951416 ,-0.47558594 ,-0.61846924 ,3 ,Acc ,15
3dd9e578dace13af ,5323928048881213 ,0.42041016 ,-0.3932495 ,-0.59399414 ,3 ,Acc ,15
3dd9e578dace13af ,5323928149719859 ,0.4276123 ,-0.26123047 ,-0.54467773 ,3 ,Acc ,15
3dd9e578dace13af ,5323928266308765 ,0.3918457 ,-0.15490723 ,-0.447937 ,3 ,Acc ,15
3dd9e578dace13af ,5323928369220588 ,0.3848877 ,-0.14807129 ,-0.41955566 ,3 ,Acc ,15
3dd9e578dace13af ,5323928470093765 ,0.41882324 ,-0.21398926 ,-0.45666504 ,3 ,Acc ,15
3dd9e578dace13af ,5323928585366473 ,0.4658203 ,-0.32611084 ,-0.5241089 ,3 ,Acc ,15
3dd9e578dace13af ,5323928646868401 ,-9.040505 ,-1.9967642 ,2.0207062 ,3 ,Acc ,1
3dd9e578dace13af ,5323928704775848 ,0.4918213 ,-0.43920898 ,-0.5675659 ,3 ,Acc ,15
