@relation Walk28

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,2282123694911 ,-1.1007385 ,-8.832306 ,4.1168976 ,0 ,Acc ,9
3dd9e578dace13af ,2283145333244 ,-0.3821106 ,-5.2577972 ,8.269211 ,0 ,Acc ,9
3dd9e578dace13af ,2283246106525 ,-0.23506165 ,-5.28566 ,8.256912 ,0 ,Acc ,9
3dd9e578dace13af ,2283345453400 ,-0.026245117 ,-5.389099 ,8.193115 ,0 ,Acc ,9
3dd9e578dace13af ,2283446218556 ,-0.026931763 ,-5.7225037 ,7.9638214 ,0 ,Acc ,9
3dd9e578dace13af ,2283566473504 ,-0.21548462 ,-6.1568604 ,7.6299896 ,0 ,Acc ,9
3dd9e578dace13af ,2283666961369 ,-0.48753357 ,-6.6950836 ,7.149002 ,0 ,Acc ,9
3dd9e578dace13af ,2283766569910 ,-0.5041199 ,-6.8693085 ,6.980591 ,0 ,Acc ,9
3dd9e578dace13af ,2283867262931 ,-0.43016052 ,-6.9174805 ,6.9378357 ,0 ,Acc ,9
3dd9e578dace13af ,2283987176265 ,-0.86383057 ,-6.4170685 ,7.3651276 ,0 ,Acc ,9
3dd9e578dace13af ,2284086903296 ,-1.128067 ,-5.8481445 ,7.7908173 ,0 ,Acc ,9
3dd9e578dace13af ,2284187569337 ,-0.36863708 ,-5.3592834 ,8.204407 ,0 ,Acc ,9
3dd9e578dace13af ,2284307759858 ,0.31340027 ,-5.188675 ,8.315628 ,0 ,Acc ,9
3dd9e578dace13af ,2284407312671 ,0.5110626 ,-5.275299 ,8.251068 ,0 ,Acc ,9
3dd9e578dace13af ,2284507935171 ,0.79771423 ,-5.3386536 ,8.187332 ,0 ,Acc ,9
3dd9e578dace13af ,2284607644077 ,0.9232178 ,-5.317276 ,8.188065 ,0 ,Acc ,9
3dd9e578dace13af ,2284708190691 ,0.6383667 ,-5.1810303 ,8.301773 ,0 ,Acc ,9
3dd9e578dace13af ,2284828236525 ,-0.45896912 ,-5.5569916 ,8.067184 ,0 ,Acc ,9
