@relation Walk11

@attribute DeviceID string
@attribute TimeStamp numeric
@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute Accuracy numeric
@attribute DataSource string
@attribute DataType numeric

@data
3dd9e578dace13af ,5746234489094842 ,-0.20654297 ,-0.4985962 ,-0.049804688 ,3 ,Acc ,15
3dd9e578dace13af ,5746236310090987 ,-0.13061523 ,-0.571167 ,0.17144775 ,3 ,Acc ,15
3dd9e578dace13af ,5746236434104321 ,-0.014221191 ,-0.5341797 ,0.27416992 ,3 ,Acc ,15
3dd9e578dace13af ,5746236534102602 ,-0.045959473 ,-0.4923706 ,0.3493042 ,3 ,Acc ,15
3dd9e578dace13af ,5746236655095623 ,-0.12060547 ,-0.47442627 ,0.3760376 ,3 ,Acc ,15
3dd9e578dace13af ,5746236775113227 ,-0.14233398 ,-0.49871826 ,0.33618164 ,3 ,Acc ,15
3dd9e578dace13af ,5746236892849425 ,-0.1854248 ,-0.49487305 ,0.33007813 ,3 ,Acc ,15
3dd9e578dace13af ,5746236994700466 ,-0.6355591 ,-0.20141602 ,-0.0028076172 ,3 ,Acc ,15
3dd9e578dace13af ,5746237095314268 ,-0.66070557 ,-0.19152832 ,0.015686035 ,3 ,Acc ,15
3dd9e578dace13af ,5746237211275675 ,-0.67767334 ,-0.17822266 ,0.024047852 ,3 ,Acc ,15
3dd9e578dace13af ,5746237312143539 ,-0.66674805 ,-0.17254639 ,0.019958496 ,3 ,Acc ,15
3dd9e578dace13af ,5746237429179320 ,-0.66589355 ,-0.16412354 ,0.027282715 ,3 ,Acc ,15
3dd9e578dace13af ,5746237490226664 ,-2.66156 ,9.422516 ,0.54985046 ,0 ,Acc ,9
3dd9e578dace13af ,5746237489697497 ,0.7455139 ,0.6828766 ,-0.5970459 ,0 ,Acc ,10
3dd9e578dace13af ,5746237629689529 ,-0.6784668 ,-0.14849854 ,0.019104004 ,3 ,Acc ,15
3dd9e578dace13af ,5746237730261820 ,-0.6796875 ,-0.14697266 ,0.014282227 ,3 ,Acc ,15
3dd9e578dace13af ,5746237850476976 ,-0.68115234 ,-0.1453247 ,0.009338379 ,3 ,Acc ,15
3dd9e578dace13af ,5746237970621247 ,-0.68255615 ,-0.14575195 ,0.005432129 ,3 ,Acc ,15
3dd9e578dace13af ,5746238091645674 ,-0.68310547 ,-0.14733887 ,0.0040893555 ,3 ,Acc ,15
3dd9e578dace13af ,5746238196135674 ,-0.68304443 ,-0.14654541 ,0.005493164 ,3 ,Acc ,15
3dd9e578dace13af ,5746238316281039 ,-0.6838379 ,-0.14459229 ,0.006958008 ,3 ,Acc ,15
3dd9e578dace13af ,5746238417671351 ,-0.68426514 ,-0.14428711 ,0.006958008 ,3 ,Acc ,15
3dd9e578dace13af ,5746238537473643 ,-0.6847534 ,-0.14123535 ,0.010314941 ,3 ,Acc ,15
3dd9e578dace13af ,5746238651965778 ,-0.7073364 ,-0.12860107 ,0.012329102 ,3 ,Acc ,15
3dd9e578dace13af ,5746238751776091 ,-0.8625488 ,-0.11871338 ,0.013000488 ,3 ,Acc ,15
3dd9e578dace13af ,5746238854165361 ,-0.9222412 ,-0.08972168 ,0.029174805 ,3 ,Acc ,15
3dd9e578dace13af ,5746238975500570 ,-0.93011475 ,-0.07739258 ,0.019592285 ,3 ,Acc ,15
3dd9e578dace13af ,5746239095509007 ,-0.9295654 ,-0.07928467 ,0.016235352 ,3 ,Acc ,15
3dd9e578dace13af ,5746239215835674 ,-0.92333984 ,-0.07531738 ,0.0076904297 ,3 ,Acc ,15
3dd9e578dace13af ,5746239315053955 ,-0.92333984 ,-0.074401855 ,0.00592041 ,3 ,Acc ,15
3dd9e578dace13af ,5746239417168330 ,-0.920105 ,-0.09075928 ,0.016052246 ,3 ,Acc ,15
3dd9e578dace13af ,5746239516605622 ,-0.86383057 ,-0.15802002 ,0.055236816 ,3 ,Acc ,15
3dd9e578dace13af ,5746239617492392 ,-0.8395386 ,-0.18334961 ,0.1430664 ,3 ,Acc ,15
3dd9e578dace13af ,5746239734733017 ,-0.8612671 ,-0.123168945 ,0.21368408 ,3 ,Acc ,15
3dd9e578dace13af ,5746239835674996 ,-0.86279297 ,-0.04888916 ,0.26690674 ,3 ,Acc ,15
3dd9e578dace13af ,5746239936741871 ,-0.8624878 ,0.026489258 ,0.32330322 ,3 ,Acc ,15
3dd9e578dace13af ,5746240058116819 ,-0.8623657 ,0.07800293 ,0.36749268 ,3 ,Acc ,15
3dd9e578dace13af ,5746240157981819 ,-0.8665161 ,0.08294678 ,0.36016846 ,3 ,Acc ,15
3dd9e578dace13af ,5746240278752600 ,-0.87023926 ,0.057373047 ,0.3404541 ,3 ,Acc ,15
3dd9e578dace13af ,5746240397541975 ,-0.87493896 ,0.029907227 ,0.30639648 ,3 ,Acc ,15
3dd9e578dace13af ,5746240495389632 ,-0.13424683 ,-0.7319031 ,-0.60798645 ,0 ,Acc ,10
3dd9e578dace13af ,5746240495909475 ,-4.588028 ,6.7131195 ,-5.4821625 ,0 ,Acc ,9
3dd9e578dace13af ,5746240513355673 ,-0.88446045 ,0.001159668 ,0.2600708 ,3 ,Acc ,15
3dd9e578dace13af ,5746240617630257 ,-0.89227295 ,-0.024841309 ,0.22540283 ,3 ,Acc ,15
3dd9e578dace13af ,5746240733691871 ,-0.89678955 ,-0.05596924 ,0.18719482 ,3 ,Acc ,15
3dd9e578dace13af ,5746240836184631 ,-0.8989258 ,-0.087402344 ,0.1449585 ,3 ,Acc ,15
3dd9e578dace13af ,5746240940187184 ,-0.892334 ,-0.11566162 ,0.13366699 ,3 ,Acc ,15
3dd9e578dace13af ,5746241060422496 ,-0.88079834 ,-0.1373291 ,0.1437378 ,3 ,Acc ,15
3dd9e578dace13af ,5746241174561298 ,-0.87908936 ,-0.13952637 ,0.1564331 ,3 ,Acc ,15
3dd9e578dace13af ,5746241279317496 ,-0.8789673 ,-0.13708496 ,0.16442871 ,3 ,Acc ,15
3dd9e578dace13af ,5746241398952756 ,-0.8798828 ,-0.13153076 ,0.16265869 ,3 ,Acc ,15
3dd9e578dace13af ,5746241516148642 ,-0.8800049 ,-0.12713623 ,0.15856934 ,3 ,Acc ,15
3dd9e578dace13af ,5746241616223329 ,-0.8798828 ,-0.124694824 ,0.15686035 ,3 ,Acc ,15
3dd9e578dace13af ,5746241735842600 ,-0.88031006 ,-0.12207031 ,0.15722656 ,3 ,Acc ,15
3dd9e578dace13af ,5746241839430881 ,-0.8807373 ,-0.12121582 ,0.15618896 ,3 ,Acc ,15
3dd9e578dace13af ,5746241959292704 ,-0.8808594 ,-0.121520996 ,0.1539917 ,3 ,Acc ,15
3dd9e578dace13af ,5746242076351610 ,-0.8807373 ,-0.12347412 ,0.15216064 ,3 ,Acc ,15
3dd9e578dace13af ,5746242175496141 ,-0.8811035 ,-0.124694824 ,0.14996338 ,3 ,Acc ,15
3dd9e578dace13af ,5746242276512131 ,-0.88134766 ,-0.12597656 ,0.14923096 ,3 ,Acc ,15
3dd9e578dace13af ,5746242377702495 ,-0.88134766 ,-0.12756348 ,0.14892578 ,3 ,Acc ,15
3dd9e578dace13af ,5746242475494006 ,-0.8811035 ,-0.12921143 ,0.14837646 ,3 ,Acc ,15
3dd9e578dace13af ,5746242595276714 ,-0.8807373 ,-0.13165283 ,0.14758301 ,3 ,Acc ,15
3dd9e578dace13af ,5746242696717287 ,-0.8803711 ,-0.13293457 ,0.14685059 ,3 ,Acc ,15
3dd9e578dace13af ,5746242816073589 ,-0.87976074 ,-0.1348877 ,0.14483643 ,3 ,Acc ,15
3dd9e578dace13af ,5746242936308641 ,-0.87939453 ,-0.13793945 ,0.14263916 ,3 ,Acc ,15
3dd9e578dace13af ,5746243037757495 ,-0.8803711 ,-0.14263916 ,0.13922119 ,3 ,Acc ,15
3dd9e578dace13af ,5746243142214735 ,-0.8822632 ,-0.15270996 ,0.13354492 ,3 ,Acc ,15
3dd9e578dace13af ,5746243259987651 ,-0.88183594 ,-0.18005371 ,0.12463379 ,3 ,Acc ,15
3dd9e578dace13af ,5746243361622912 ,-0.87054443 ,-0.2210083 ,0.11022949 ,3 ,Acc ,15
3dd9e578dace13af ,5746243462948433 ,-0.84552 ,-0.2730713 ,0.04815674 ,3 ,Acc ,15
3dd9e578dace13af ,5746243496956818 ,-2.5958862 ,7.6862946 ,-5.509308 ,0 ,Acc ,9
3dd9e578dace13af ,5746243496421193 ,0.7705841 ,2.791214 ,-5.900757 ,0 ,Acc ,10
3dd9e578dace13af ,5746243577752808 ,-0.8086548 ,-0.3151245 ,-0.1585083 ,3 ,Acc ,15
3dd9e578dace13af ,5746243697688276 ,-0.7090454 ,-0.30267334 ,-0.4152832 ,3 ,Acc ,15
3dd9e578dace13af ,5746243798116505 ,-0.6278076 ,-0.29589844 ,-0.55462646 ,3 ,Acc ,15
3dd9e578dace13af ,5746243919581818 ,-0.5935669 ,-0.3102417 ,-0.6022949 ,3 ,Acc ,15
3dd9e578dace13af ,5746244023034474 ,-0.5826416 ,-0.3118286 ,-0.61047363 ,3 ,Acc ,15
3dd9e578dace13af ,5746244123048016 ,-0.5866699 ,-0.31097412 ,-0.6091919 ,3 ,Acc ,15
3dd9e578dace13af ,5746244238251974 ,-0.59521484 ,-0.31103516 ,-0.6008301 ,3 ,Acc ,15
3dd9e578dace13af ,5746244340076661 ,-0.602417 ,-0.30871582 ,-0.5939331 ,3 ,Acc ,15
3dd9e578dace13af ,5746244440093224 ,-0.6078491 ,-0.30444336 ,-0.5895386 ,3 ,Acc ,15
3dd9e578dace13af ,5746244542172286 ,-0.60668945 ,-0.30718994 ,-0.5834961 ,3 ,Acc ,15
3dd9e578dace13af ,5746244641985099 ,-0.62023926 ,-0.34173584 ,-0.5467529 ,3 ,Acc ,15
3dd9e578dace13af ,5746244743877026 ,-0.6923218 ,-0.39123535 ,-0.3795166 ,3 ,Acc ,15
3dd9e578dace13af ,5746244843257234 ,-0.7542114 ,-0.43347168 ,-0.11444092 ,3 ,Acc ,15
3dd9e578dace13af ,5746244943079422 ,-0.7159424 ,-0.4923706 ,0.05267334 ,3 ,Acc ,15
3dd9e578dace13af ,5746245064219526 ,-0.5751953 ,-0.585022 ,0.018249512 ,3 ,Acc ,15
3dd9e578dace13af ,5746245184403640 ,-0.5303345 ,-0.6281738 ,-0.08251953 ,3 ,Acc ,15
3dd9e578dace13af ,5746245300901036 ,-0.5031128 ,-0.5985718 ,-0.21850586 ,3 ,Acc ,15
3dd9e578dace13af ,5746245403780567 ,-0.4868164 ,-0.5665283 ,-0.276062 ,3 ,Acc ,15
